,CustomerID,Recency,Frequency,Monetory,Loyality_badge
2963,2996,155,82,213780.0,Gold
2964,2997,20,72,54448.0,Gold
2965,2998,95,29,41275.0,Silver
2966,2999,2,186,606557.0,Platinum
2967,3000,268,60,39584.0,Silver
2968,3001,313,10,22112.0,Bronze
2969,3002,72,23,54904.0,Silver
2970,3003,305,5,33756.0,Bronze
2971,3004,19,62,23362.0,Gold
2972,3005,13,172,273686.0,Platinum
2973,3006,37,232,273260.0,Platinum
2974,3007,20,45,27448.0,Gold
2975,3008,54,35,18987.0,Silver
2976,3009,57,31,34447.0,Silver
2977,3010,23,7,14333.0,Silver
2978,3011,45,54,29210.0,Gold
2979,3012,27,71,140047.0,Gold
2980,3013,45,102,80862.0,Gold
2981,3014,113,51,123113.0,Gold
2982,3015,18,369,5138859.0,Platinum
2983,3016,25,18,44294.0,Gold
2984,3017,195,5,17636.0,Bronze
2985,3018,303,21,43146.0,Silver
2986,3019,3,372,256284.0,Platinum
2987,3020,264,9,30820.0,Bronze
2988,3022,111,2,28507.0,Bronze
2989,3023,59,6,34727.0,Bronze
2990,3024,214,83,85782.0,Silver
2991,3025,65,8,45888.0,Silver
2992,3026,29,17,25517.0,Silver
2993,3027,31,109,193443.0,Platinum
2994,3028,6,132,104993.0,Platinum
2995,3029,8,281,463584.0,Platinum
2996,3030,71,24,46056.0,Silver
2997,3031,2,173,83302.0,Platinum
2998,3032,47,84,91709.0,Gold
2999,3033,34,63,29355.0,Gold
3000,3034,212,2,388.0,Bronze
3001,3035,136,36,38148.0,Silver
3002,3036,199,20,22390.0,Bronze
3003,3037,198,40,88620.0,Silver
3004,3038,151,11,40792.0,Bronze
3005,3039,88,14,32861.0,Bronze
3006,3040,73,1,734.0,Bronze
3007,3041,64,99,229732.0,Gold
3008,3042,100,111,280874.0,Platinum
3009,3043,220,9,26288.0,Bronze
3010,3044,7,201,455940.0,Platinum
3011,3045,30,135,120173.0,Platinum
3012,3046,179,33,17486.0,Bronze
3013,3047,83,3,13908.0,Bronze
3014,3048,22,82,202111.0,Gold
3015,3049,20,236,185437.0,Platinum
3016,3050,34,148,199772.0,Platinum
3017,3051,83,2,10559.0,Bronze
3018,3052,24,181,77684.0,Gold
3019,3053,52,170,99767.0,Platinum
3020,3054,275,13,29306.0,Bronze
3021,3055,165,18,41940.0,Silver
3022,3056,8,356,232049.0,Platinum
3023,3057,90,28,69768.0,Silver
3024,3058,64,146,320997.0,Platinum
3025,3059,26,17,43804.0,Silver
3026,3060,11,35,35167.0,Gold
3027,3061,76,53,100727.0,Gold
3028,3062,16,18,39044.0,Gold
3029,3063,193,19,15618.0,Bronze
3030,3064,177,25,51283.0,Silver
3031,3065,78,42,46786.0,Gold
3032,3066,36,29,78688.0,Gold
3033,3067,47,38,90461.0,Gold
3034,3068,80,56,189937.0,Gold
3035,3069,297,50,123730.0,Gold
3036,3070,4,97,85755.0,Gold
3037,3071,9,95,211349.0,Platinum
3038,3072,50,136,372281.0,Platinum
3039,3073,163,15,12434.0,Bronze
3040,3074,361,19,42615.0,Silver
3041,3075,8,11,46376.0,Gold
3042,3076,109,84,173413.0,Gold
3043,3077,26,86,75908.0,Gold
3044,3078,36,4,115056.0,Gold
3045,3079,21,3,11112.0,Silver
3046,3080,298,13,39173.0,Bronze
3047,3081,373,13,31095.0,Bronze
3048,3082,22,166,118417.0,Platinum
3049,3083,12,35,109779.0,Gold
3050,3084,53,113,196078.0,Gold
3051,3085,31,6,12046.0,Silver
3052,3086,279,17,20097.0,Bronze
3053,3087,62,40,62359.0,Silver
3054,3088,28,12,23637.0,Silver
3055,3089,187,156,134444.0,Gold
3056,3090,2,290,1151990.0,Platinum
3057,3091,5,183,1670556.0,Platinum
3058,3092,173,15,34920.0,Bronze
3059,3093,82,14,27954.0,Bronze
3060,3094,4,17,35499.0,Silver
3061,3095,191,30,55492.0,Silver
3062,3096,24,77,168003.0,Gold
3063,3097,145,1,54144.0,Bronze
3064,3098,20,177,140940.0,Platinum
3065,3099,6,31,81238.0,Gold
3066,3100,111,55,68181.0,Gold
3067,3101,4,45,166627.0,Platinum
3068,3102,54,5,13588.0,Bronze
3069,3103,173,3,36648.0,Bronze
3070,3104,291,25,103575.0,Silver
3071,3105,11,973,528991.0,Platinum
3072,3106,109,251,310288.0,Platinum
3073,3107,96,32,133577.0,Gold
3074,3108,243,17,47281.0,Bronze
3075,3109,164,84,795318.0,Gold
3076,3110,43,52,105404.0,Gold
3077,3111,37,17,36701.0,Silver
3078,3112,67,206,419691.0,Platinum
3079,3113,26,11,34969.0,Silver
3080,3114,1,459,1105585.0,Platinum
3081,3115,27,57,108340.0,Gold
3082,3116,7,31,65615.0,Gold
3083,3117,54,19,134462.0,Gold
3084,3118,365,3,18035.0,Bronze
3085,3119,20,18,77568.0,Gold
3086,3120,195,35,116957.0,Silver
3087,3121,4,5,17489.0,Silver
3088,3122,16,126,475745.0,Platinum
3089,3123,27,86,195442.0,Gold
3090,3124,128,57,125377.0,Gold
3091,3125,85,42,86478.0,Gold
3092,3126,72,28,61960.0,Silver
3093,3128,183,9,17036.0,Bronze
3094,3129,115,6,42924.0,Silver
3095,3130,374,14,28602.0,Bronze
3096,3131,82,28,108606.0,Gold
3097,3132,250,8,51949.0,Bronze
3098,3133,233,13,27140.0,Bronze
3099,3134,72,33,60393.0,Silver
3100,3135,69,10,23100.0,Bronze
3101,3136,5,215,552445.0,Platinum
3102,3137,52,27,38760.0,Silver
3103,3138,76,52,21246.0,Silver
3104,3139,62,85,54245.0,Gold
3105,3140,21,12,30020.0,Silver
3106,3141,5,7,19356.0,Silver
3107,3142,286,10,18663.0,Bronze
3108,3143,5,62,136385.0,Platinum
3109,3144,41,30,32543.0,Silver
3110,3145,37,29,70380.0,Gold
3111,3146,76,34,71675.0,Silver
3112,3147,18,172,464847.0,Platinum
3113,3148,16,276,672326.0,Platinum
3114,3149,220,5,9042.0,Bronze
3115,3150,187,10,15319.0,Bronze
3116,3151,33,66,146993.0,Gold
3117,3152,71,29,75097.0,Silver
3118,3153,183,26,63119.0,Silver
3119,3154,16,33,69203.0,Gold
3120,3155,236,5,21501.0,Bronze
3121,3156,32,96,323107.0,Platinum
3122,3157,264,14,27916.0,Bronze
3123,3158,6,9,23410.0,Silver
3124,3159,54,29,97077.0,Gold
3125,3160,248,5,15204.0,Bronze
3126,3161,81,48,109831.0,Gold
3127,3162,275,23,41551.0,Silver
3128,3163,1,179,572022.0,Platinum
3129,3164,80,20,39419.0,Silver
3130,3165,30,117,283322.0,Platinum
3131,3166,74,64,70407.0,Gold
3132,3167,18,152,342281.0,Platinum
3133,3168,223,9,25108.0,Bronze
3134,3169,33,69,159720.0,Gold
3135,3170,24,94,228655.0,Platinum
3136,3171,32,50,150055.0,Gold
3137,3172,106,11,30262.0,Bronze
3138,3173,5,34,94075.0,Gold
3139,3174,246,26,62347.0,Silver
3140,3175,179,61,121802.0,Gold
3141,3176,173,14,29753.0,Bronze
3142,3177,44,19,41370.0,Gold
3143,3178,72,24,70388.0,Silver
3144,3179,59,118,851875.0,Platinum
3145,3180,18,68,154311.0,Platinum
3146,3181,142,29,74481.0,Silver
3147,3182,18,261,507784.0,Platinum
3148,3183,27,73,1351856.0,Platinum
3149,3184,10,206,159504.0,Platinum
3150,3185,373,8,13708.0,Bronze
3151,3186,198,2,8688.0,Bronze
3152,3187,17,16,157439.0,Gold
3153,3188,363,9,17591.0,Bronze
3154,3189,20,32,23720.0,Silver
3155,3190,69,53,71747.0,Gold
3156,3191,17,20,49638.0,Gold
3157,3192,24,157,184954.0,Platinum
3158,3193,24,252,541048.0,Platinum
3159,3194,32,6,195229.0,Gold
3160,3195,3,114,960540.0,Platinum
3161,3196,55,98,41568.0,Gold
3162,3197,34,88,185983.0,Gold
3163,3198,3,163,434275.0,Platinum
3164,3199,374,3,14783.0,Bronze
3165,3200,48,10,23316.0,Silver
3166,3201,74,44,246345.0,Gold
3167,3202,5,30,154140.0,Gold
3168,3203,5,268,8105059.0,Platinum
3169,3204,62,62,49312.0,Gold
3170,3205,48,582,412007.0,Platinum
3171,3206,2,62,165181.0,Platinum
3172,3207,77,13,61904.0,Silver
3173,3208,73,12,29085.0,Bronze
3174,3209,294,1,875.0,Bronze
3175,3210,69,60,60477.0,Gold
3176,3211,139,10,73116.0,Silver
3177,3212,242,21,12778.0,Bronze
3178,3213,256,4,143160.0,Silver
3179,3214,9,307,702611.0,Platinum
3180,3215,9,144,903553.0,Platinum
3181,3216,2,270,1689593.0,Platinum
3182,3217,38,123,65414.0,Gold
3183,3218,46,27,80616.0,Gold
3184,3219,85,79,341161.0,Gold
3185,3220,20,401,344528.0,Platinum
3186,3221,4,22,209357.0,Gold
3187,3222,17,442,445290.0,Platinum
3188,3223,19,620,895310.0,Platinum
3189,3224,224,93,148807.0,Gold
3190,3225,79,19,63310.0,Silver
3191,3226,275,2,93600.0,Silver
3192,3227,24,199,472856.0,Platinum
3193,3228,370,45,87845.0,Gold
3194,3229,15,201,242190.0,Platinum
3195,3230,27,27,24018.0,Silver
3196,3231,263,37,36747.0,Bronze
3197,3232,18,225,705704.0,Platinum
3198,3233,92,43,72472.0,Gold
3199,3234,304,149,90252.0,Gold
3200,3235,27,185,191539.0,Platinum
3201,3236,365,46,35727.0,Silver
3202,3237,47,265,138769.0,Platinum
3203,3238,39,657,1017741.0,Platinum
3204,3239,53,82,130496.0,Gold
3205,3240,32,28,79455.0,Gold
3206,3241,53,52,85793.0,Gold
3207,3242,79,124,304913.0,Platinum
3208,3243,58,1,51552.0,Silver
3209,3244,307,1,501.0,Bronze
3210,3245,177,13,38626.0,Bronze
3211,3247,30,191,330142.0,Platinum
3212,3248,12,240,169837.0,Platinum
3213,3249,87,357,1037376.0,Platinum
3214,3250,5,448,894489.0,Platinum
3215,3251,38,42,112005.0,Gold
3216,3252,18,69,201032.0,Platinum
3217,3253,45,95,73890.0,Gold
3218,3254,31,24,142053.0,Gold
3219,3255,375,9,23431.0,Bronze
3220,3256,59,34,33918.0,Silver
3221,3258,115,169,210501.0,Gold
3222,3259,215,12,27868.0,Bronze
3223,3260,319,7,16365.0,Bronze
3224,3261,66,22,48816.0,Silver
3225,3262,8,42,107474.0,Platinum
3226,3263,97,13,48581.0,Silver
3227,3264,20,89,177858.0,Gold
3228,3265,199,23,81941.0,Silver
3229,3266,4,704,342802.0,Platinum
3230,3267,299,1,3552.0,Bronze
3231,3268,274,34,145894.0,Silver
3232,3269,31,222,777635.0,Platinum
3233,3270,49,54,57182.0,Gold
3234,3271,261,40,41932.0,Silver
3235,3272,58,145,100142.0,Gold
3236,3273,35,253,295701.0,Platinum
3237,3274,58,26,26400.0,Silver
3238,3275,68,48,82704.0,Gold
3239,3276,12,158,190347.0,Platinum
3240,3277,61,76,50889.0,Gold
3241,3278,81,50,25911.0,Silver
3242,3279,76,16,34442.0,Bronze
3243,3280,3,333,1339828.0,Platinum
3244,3281,101,60,56899.0,Gold
3245,3282,374,17,36396.0,Bronze
3246,3283,18,189,262520.0,Platinum
3247,3284,22,3,12000.0,Silver
3248,3285,124,153,74812.0,Gold
3249,3286,12,5,9998.0,Silver
3250,3287,4,93,205287.0,Platinum
3251,3288,30,315,207694.0,Platinum
3252,3289,283,12,13624.0,Bronze
3253,3290,58,16,29688.0,Bronze
3254,3291,2,283,169825.0,Platinum
3255,3292,366,66,54287.0,Silver
3256,3293,90,18,39270.0,Silver
3257,3294,12,163,145437.0,Platinum
3258,3295,167,76,188901.0,Gold
3259,3296,66,24,48005.0,Silver
3260,3297,24,60,66257.0,Gold
3261,3298,174,98,69302.0,Silver
3262,3299,104,102,95733.0,Gold
3263,3300,144,67,150294.0,Gold
3264,3301,100,23,40258.0,Silver
3265,3302,24,149,124231.0,Platinum
3266,3303,193,15,38216.0,Bronze
3267,3304,5,28,79425.0,Gold
3268,3305,361,15,52538.0,Bronze
3269,3306,9,447,256421.0,Platinum
3270,3307,15,323,786658.0,Platinum
3271,3308,104,28,56544.0,Silver
3272,3309,4,86,203163.0,Platinum
3273,3310,11,187,433732.0,Platinum
3274,3311,96,26,59751.0,Silver
3275,3312,228,38,42323.0,Silver
3276,3313,16,26,60878.0,Gold
3277,3314,39,28,111816.0,Gold
3278,3315,52,22,40409.0,Gold
3279,3316,113,7,15182.0,Bronze
3280,3317,157,11,23474.0,Bronze
3281,3318,39,23,45546.0,Gold
3282,3319,191,12,21842.0,Bronze
3283,3320,2,47,134791.0,Platinum
3284,3321,228,24,60636.0,Silver
3285,3322,134,10,21583.0,Bronze
3286,3323,40,11,33315.0,Silver
3287,3324,32,165,396865.0,Platinum
3288,3325,199,25,69598.0,Silver
3289,3326,9,266,2107553.0,Platinum
3290,3327,37,116,282177.0,Platinum
3291,3328,101,63,156789.0,Gold
3292,3329,43,376,1522227.0,Platinum
3293,3330,53,11,25652.0,Bronze
3294,3331,44,12,23600.0,Silver
3295,3332,53,14,39716.0,Silver
3296,3333,187,8,13967.0,Bronze
3297,3334,334,19,42776.0,Silver
3298,3335,8,20,46294.0,Gold
3299,3336,12,9,17285.0,Silver
3300,3337,25,19,39303.0,Gold
3301,3338,16,2,4170.0,Silver
3302,3339,369,9,37021.0,Bronze
3303,3340,145,52,120249.0,Gold
3304,3341,60,6,25424.0,Bronze
3305,3342,32,26,72808.0,Gold
3306,3343,142,11,24230.0,Bronze
3307,3344,23,127,107110.0,Platinum
3308,3345,23,137,345101.0,Platinum
3309,3346,78,7,93775.0,Silver
3310,3347,5,278,909770.0,Platinum
3311,3348,68,112,261051.0,Platinum
3312,3349,13,159,108853.0,Platinum
3313,3350,86,3,1763.0,Bronze
3314,3351,31,178,190440.0,Platinum
3315,3352,71,1,46200.0,Silver
3316,3353,67,38,94174.0,Gold
3317,3354,188,38,32996.0,Bronze
3318,3355,38,26,58859.0,Gold
3319,3356,16,101,56705.0,Platinum
3320,3357,36,37,26010.0,Silver
3321,3358,195,133,201413.0,Gold
3322,3359,2,201,94935.0,Platinum
3323,3360,2,99,64113.0,Gold
3324,3361,367,45,17894.0,Silver
3325,3362,65,68,26733.0,Silver
3326,3363,300,37,32917.0,Bronze
3327,3364,27,162,67990.0,Gold
3328,3365,8,125,155659.0,Platinum
3329,3366,21,78,129287.0,Gold
3330,3367,117,44,203120.0,Gold
3331,3368,30,60,48181.0,Gold
3332,3369,5,703,483896.0,Platinum
3333,3370,6,207,383002.0,Platinum
3334,3371,82,93,72422.0,Gold
3335,3372,31,151,111196.0,Platinum
3336,3373,73,18,49884.0,Silver
3337,3374,5,545,196350.0,Platinum
3338,3375,30,101,309345.0,Platinum
3339,3376,291,8,14310.0,Bronze
3340,3377,37,38,29666.0,Silver
3341,3378,10,57,69155.0,Gold
3342,3379,24,143,81403.0,Gold
3343,3380,277,9,50104.0,Bronze
3344,3381,54,128,139704.0,Gold
3345,3382,157,327,330978.0,Gold
3346,3383,62,59,24240.0,Silver
3347,3384,13,669,898072.0,Platinum
3348,3385,22,83,109708.0,Gold
3349,3386,373,14,24747.0,Bronze
3350,3387,118,6,67238.0,Silver
3351,3388,81,207,388752.0,Platinum
3352,3389,4,77,177644.0,Platinum
3353,3390,27,54,54681.0,Gold
3354,3391,6,895,621903.0,Platinum
3355,3392,54,53,20798.0,Silver
3356,3393,2,44,68836.0,Gold
3357,3394,55,61,114911.0,Gold
3358,3395,26,57,36216.0,Gold
3359,3396,10,239,240644.0,Platinum
3360,3397,53,305,420668.0,Platinum
3361,3398,13,281,234198.0,Platinum
3362,3399,212,33,89272.0,Silver
3363,3400,24,249,579088.0,Platinum
3364,3401,236,21,52890.0,Silver
3365,3402,139,19,155020.0,Gold
3366,3403,4,60,168952.0,Platinum
3367,3404,57,42,148561.0,Gold
3368,3405,137,86,190603.0,Gold
3369,3406,110,16,21431.0,Bronze
3370,3407,32,1,2650.0,Silver
3371,3408,3,54,267687.0,Platinum
3372,3409,186,25,63930.0,Silver
3373,3410,18,16,37058.0,Silver
3374,3411,240,16,52214.0,Bronze
3375,3412,88,7,14875.0,Bronze
3376,3413,39,100,64915.0,Gold
3377,3414,117,14,27795.0,Bronze
3378,3415,188,7,12983.0,Bronze
3379,3416,227,24,28807.0,Bronze
3380,3417,9,28,306599.0,Platinum
3381,3418,190,21,48144.0,Silver
3382,3419,6,31,59862.0,Gold
3383,3420,40,42,103922.0,Gold
3384,3421,39,41,39507.0,Gold
3385,3422,270,2,30496.0,Bronze
3386,3423,78,39,42687.0,Silver
3387,3424,5,89,225955.0,Platinum
3388,3425,256,87,150642.0,Gold
3389,3426,62,22,46490.0,Silver
3390,3427,13,148,258866.0,Platinum
3391,3428,89,400,570587.0,Platinum
3392,3429,18,119,644532.0,Platinum
3393,3430,31,2,9570.0,Silver
3394,3431,4,129,184826.0,Platinum
3395,3432,6,7,15299.0,Silver
3396,3433,16,12,186771.0,Gold
3397,3434,223,1,22500.0,Bronze
3398,3435,12,93,201007.0,Platinum
3399,3437,31,37,177131.0,Gold
3400,3438,290,12,89960.0,Silver
3401,3439,152,4,31426.0,Bronze
3402,3440,26,23,67781.0,Gold
3403,3441,1,169,497679.0,Platinum
3404,3442,86,48,182423.0,Gold
3405,3443,47,44,189031.0,Gold
3406,3444,7,44,93684.0,Platinum
3407,3445,51,52,123112.0,Gold
3408,3446,21,11,28140.0,Silver
3409,3447,31,15,39090.0,Silver
3410,3448,9,73,71523.0,Gold
3411,3449,29,215,283473.0,Platinum
3412,3450,3,251,1188196.0,Platinum
3413,3451,42,16,100138.0,Gold
3414,3452,12,233,167447.0,Platinum
3415,3453,34,7,11220.0,Silver
3416,3454,49,3,10495.0,Silver
3417,3455,62,9,48318.0,Silver
3418,3456,194,4,21551.0,Bronze
3419,3457,79,153,111790.0,Gold
3420,3458,117,2,86000.0,Silver
3421,3459,64,11,19982.0,Bronze
3422,3460,14,22,50075.0,Gold
3423,3461,87,28,129116.0,Gold
3424,3462,18,30,93708.0,Gold
3425,3463,246,28,53215.0,Silver
3426,3464,88,73,154886.0,Gold
3427,3465,31,22,12923.0,Silver
3428,3466,138,15,51732.0,Silver
3429,3467,27,70,165947.0,Gold
3430,3468,4,98,155405.0,Platinum
3431,3469,33,102,231136.0,Platinum
3432,3470,29,6,112824.0,Gold
3433,3471,114,22,40584.0,Silver
3434,3472,159,22,88420.0,Silver
3435,3473,86,65,137379.0,Gold
3436,3474,119,43,119841.0,Gold
3437,3475,3,316,688583.0,Platinum
3438,3476,97,315,409118.0,Platinum
3439,3477,195,43,33570.0,Silver
3440,3478,29,91,54798.0,Gold
3441,3479,131,13,54478.0,Silver
3442,3480,29,83,178704.0,Gold
3443,3481,82,62,150427.0,Gold
3444,3482,30,514,408051.0,Platinum
3445,3483,269,5,37026.0,Bronze
3446,3484,74,99,598907.0,Gold
3447,3485,314,69,78028.0,Silver
3448,3486,22,78,183705.0,Gold
3449,3487,59,62,99205.0,Gold
3450,3489,14,292,556396.0,Platinum
3451,3490,29,143,348160.0,Platinum
3452,3491,115,62,37469.0,Silver
3453,3492,29,139,302209.0,Platinum
3454,3493,18,172,181782.0,Platinum
3455,3494,18,77,99428.0,Platinum
3456,3495,37,25,98993.0,Gold
3457,3496,37,27,73894.0,Gold
3458,3497,79,2,14148.0,Bronze
3459,3498,24,8,36646.0,Silver
3460,3499,26,64,33075.0,Gold
3461,3500,34,81,242570.0,Platinum
3462,3501,110,52,175036.0,Gold
3463,3502,36,160,367728.0,Platinum
3464,3503,124,187,196484.0,Gold
3465,3504,8,96,302762.0,Platinum
3466,3505,30,115,242485.0,Platinum
3467,3506,7,63,251407.0,Platinum
3468,3507,3,195,475363.0,Platinum
3469,3508,51,124,234056.0,Platinum
3470,3509,323,14,38382.0,Bronze
3471,3510,23,74,163410.0,Gold
3472,3511,20,48,119034.0,Gold
3473,3512,3,211,119323.0,Platinum
3474,3513,19,65,140644.0,Platinum
3475,3514,11,42,201536.0,Platinum
3476,3515,271,1,2738.0,Bronze
3477,3516,160,90,99140.0,Gold
3478,3517,34,417,1331624.0,Platinum
3479,3518,30,116,117608.0,Platinum
3480,3519,166,12,18428.0,Bronze
3481,3520,48,30,36735.0,Silver
3482,3521,6,127,92732.0,Platinum
3483,3522,9,39,102433.0,Gold
3484,3523,289,9,15066.0,Bronze
3485,3524,319,10,21850.0,Bronze
3486,3525,8,35,81677.0,Gold
3487,3526,234,18,38565.0,Bronze
3488,3527,121,7,18804.0,Bronze
3489,3528,163,9,47700.0,Bronze
3490,3529,186,32,36552.0,Bronze
3491,3530,51,40,39776.0,Gold
3492,3531,153,260,135151.0,Gold
3493,3532,335,14,19762.0,Bronze
3494,3533,6,134,293614.0,Platinum
3495,3534,16,26,515344.0,Platinum
3496,3535,107,24,46824.0,Silver
3497,3536,17,52,168425.0,Platinum
3498,3537,276,24,45886.0,Silver
3499,3538,17,475,1303788.0,Platinum
3500,3539,249,20,56833.0,Silver
3501,3540,241,15,62909.0,Bronze
3502,3541,2,48,113009.0,Platinum
3503,3542,108,35,85561.0,Silver
3504,3543,23,81,218152.0,Platinum
3505,3544,53,9,16358.0,Bronze
3506,3545,196,14,191488.0,Silver
3507,3546,25,14,25998.0,Silver
3508,3547,78,23,58420.0,Silver
3509,3548,19,19,34311.0,Gold
3510,3549,14,13,39294.0,Gold
3511,3550,33,67,170044.0,Gold
3512,3551,22,101,212135.0,Platinum
3513,3552,32,228,484648.0,Platinum
3514,3553,29,104,216926.0,Platinum
3515,3554,22,5,32736.0,Silver
3516,3555,33,144,326398.0,Platinum
3517,3556,285,10,20484.0,Bronze
3518,3557,46,12,24506.0,Silver
3519,3558,59,54,111698.0,Gold
3520,3559,290,16,35107.0,Bronze
3521,3560,79,15,47256.0,Silver
3522,3561,6,86,439183.0,Platinum
3523,3562,218,4,8702.0,Bronze
3524,3563,45,63,184750.0,Gold
3525,3564,202,15,39004.0,Bronze
3526,3565,179,80,83655.0,Silver
3527,3566,57,128,108232.0,Gold
3528,3567,58,23,29149.0,Silver
3529,3568,8,73,400692.0,Platinum
3530,3569,55,2,22600.0,Bronze
3531,3570,227,10,27817.0,Bronze
3532,3571,12,84,317315.0,Platinum
3533,3572,107,60,48065.0,Gold
3534,3573,59,19,52570.0,Silver
3535,3574,29,236,268649.0,Platinum
3536,3575,43,32,241808.0,Gold
3537,3576,361,25,30140.0,Bronze
3538,3577,30,29,110989.0,Gold
3539,3578,25,96,89330.0,Gold
3540,3579,54,40,46031.0,Silver
3541,3580,36,152,504079.0,Platinum
3542,3581,176,57,183213.0,Gold
3543,3582,54,13,74236.0,Silver
3544,3583,54,7,25752.0,Bronze
3545,3584,28,210,293950.0,Platinum
3546,3585,257,4,31215.0,Bronze
3547,3586,41,157,333103.0,Platinum
3548,3587,61,103,120134.0,Gold
3549,3588,236,9,12143.0,Bronze
3550,3589,5,273,241966.0,Platinum
3551,3590,32,25,16032.0,Silver
3552,3591,25,472,416700.0,Platinum
3553,3592,8,63,47719.0,Gold
3554,3593,66,28,41781.0,Silver
3555,3594,311,48,44056.0,Silver
3556,3595,309,21,63759.0,Silver
3557,3596,19,47,137124.0,Platinum
3558,3597,16,208,263630.0,Platinum
3559,3598,99,47,40371.0,Gold
3560,3599,269,69,450491.0,Gold
3561,3600,13,540,407468.0,Platinum
3562,3601,3,35,48591.0,Gold
3563,3602,36,25,24284.0,Silver
3564,3603,183,14,17463.0,Bronze
3565,3604,26,29,65579.0,Gold
3566,3605,13,105,111717.0,Platinum
3567,3606,13,19,36692.0,Gold
3568,3607,4,563,464752.0,Platinum
3569,3608,313,15,45688.0,Bronze
3570,3609,109,40,142926.0,Gold
3571,3610,2,399,1037160.0,Platinum
3572,3611,54,31,125059.0,Gold
3573,3612,205,9,20019.0,Bronze
3574,3613,16,55,34357.0,Gold
3575,3614,121,69,41853.0,Gold
3576,3615,4,57,47807.0,Gold
3577,3616,363,39,34116.0,Bronze
3578,3617,120,86,47220.0,Gold
3579,3618,19,18,19687.0,Gold
3580,3619,5,111,41066.0,Platinum
3581,3620,41,78,39523.0,Gold
3582,3621,110,16,34358.0,Bronze
3583,3622,149,124,81337.0,Gold
3584,3623,56,12,142033.0,Silver
3585,3624,209,23,8141.0,Bronze
3586,3625,139,127,75707.0,Gold
3587,3626,3,79,39014.0,Gold
3588,3627,128,38,41086.0,Silver
3589,3628,108,6,119844.0,Silver
3590,3629,43,113,303334.0,Platinum
3591,3630,37,27,15744.0,Silver
3592,3631,228,69,127709.0,Gold
3593,3632,244,15,33496.0,Bronze
3594,3633,61,9,23043.0,Bronze
3595,3634,133,94,294747.0,Gold
3596,3635,62,287,230447.0,Platinum
3597,3636,22,45,21571.0,Gold
3598,3637,27,123,130668.0,Platinum
3599,3638,10,141,204781.0,Platinum
3600,3639,32,111,120701.0,Platinum
3601,3640,4,102,75445.0,Platinum
3602,3641,309,1,59112.0,Bronze
3603,3642,9,135,249529.0,Platinum
3604,3643,29,69,71118.0,Gold
3605,3644,18,51,16299.0,Gold
3606,3645,102,30,70278.0,Silver
3607,3646,18,57,103398.0,Platinum
3608,3647,22,65,26294.0,Gold
3609,3648,15,79,140414.0,Platinum
3610,3649,362,52,31239.0,Silver
3611,3650,11,66,1356806.0,Platinum
3612,3652,96,12,9806.0,Bronze
3613,3653,79,55,186949.0,Gold
3614,3654,139,14,75499.0,Silver
3615,3655,33,24,313280.0,Gold
3616,3656,28,131,359984.0,Platinum
3617,3657,2,469,841031.0,Platinum
3618,3658,50,9,290646.0,Gold
3619,3659,101,73,152076.0,Gold
3620,3660,16,107,87225.0,Platinum
3621,3661,20,199,133804.0,Platinum
3622,3662,18,50,142258.0,Platinum
3623,3663,282,6,11706.0,Bronze
3624,3664,15,33,60680.0,Gold
3625,3665,23,6,39746.0,Silver
3626,3666,128,1,18272.0,Bronze
3627,3667,87,28,64371.0,Silver
3628,3668,303,11,45397.0,Bronze
3629,3669,152,536,266844.0,Gold
3630,3670,18,747,818531.0,Platinum
3631,3671,97,9,32916.0,Bronze
3632,3672,30,406,1540956.0,Platinum
3633,3673,157,179,100195.0,Gold
3634,3674,357,17,21336.0,Bronze
3635,3675,47,32,19825.0,Silver
3636,3676,16,87,71763.0,Gold
3637,3677,4,498,343497.0,Platinum
3638,3678,88,1,41688.0,Silver
3639,3679,15,215,188645.0,Platinum
3640,3680,180,9,21123.0,Bronze
3641,3681,9,71,159811.0,Platinum
3642,3682,38,27,65398.0,Gold
3643,3683,135,8,242700.0,Gold
3644,3684,51,16,201487.0,Gold
3645,3685,312,19,27652.0,Bronze
3646,3686,25,45,46280.0,Gold
3647,3687,304,59,46656.0,Silver
3648,3688,12,15,24518.0,Silver
3649,3689,18,131,73859.0,Platinum
3650,3690,51,29,55733.0,Gold
3651,3691,240,35,43280.0,Silver
3652,3692,1,409,582404.0,Platinum
3653,3693,13,466,723702.0,Platinum
3654,3694,239,34,22543.0,Bronze
3655,3695,24,111,256648.0,Platinum
3656,3696,73,33,68102.0,Silver
3657,3697,18,87,48715.0,Gold
3658,3698,41,251,170113.0,Platinum
3659,3699,41,57,82826.0,Gold
3660,3700,219,28,52202.0,Silver
3661,3701,200,69,58777.0,Silver
3662,3702,71,24,25873.0,Silver
3663,3703,24,416,504037.0,Platinum
3664,3704,12,83,74134.0,Gold
3665,3705,13,104,2807937.0,Platinum
3666,3706,69,2,6640.0,Bronze
3667,3707,5,51,26550.0,Gold
3668,3708,20,15,38752.0,Silver
3669,3709,15,47,36876.0,Gold
3670,3710,9,27,262856.0,Platinum
3671,3711,20,78,105270.0,Gold
3672,3712,79,15,164928.0,Silver
3673,3713,3,211,3340666.0,Platinum
3674,3714,168,3,57024.0,Bronze
3675,3715,307,61,63483.0,Silver
3676,3716,220,4,22803.0,Bronze
3677,3717,45,25,689718.0,Gold
3678,3718,23,92,82670.0,Gold
